contig	file	gi_count	gi_length	genome_length	num_mapped_reads
VIRSorter_H_NODE_3453_length_10043_cov_41_474183-cat_2	VIRSorter_H_NODE_3453_length_10043_cov_41_474183-cat_2.windows.csv.gz	0	0	10043	3841
VIRSorter_H_NODE_3457_length_10038_cov_26_528806-cat_2	VIRSorter_H_NODE_3457_length_10038_cov_26_528806-cat_2.windows.csv.gz	2	622	10038	2604
VIRSorter_H_NODE_3458_length_10035_cov_37_767763-cat_2	VIRSorter_H_NODE_3458_length_10035_cov_37_767763-cat_2.windows.csv.gz	0	0	10035	3024
VIRSorter_H_NODE_3459_length_10032_cov_82_322867-cat_1	VIRSorter_H_NODE_3459_length_10032_cov_82_322867-cat_1.windows.csv.gz	4	2112	10032	8799
VIRSorter_H_NODE_346_length_51743_cov_26_380134-cat_2	VIRSorter_H_NODE_346_length_51743_cov_26_380134-cat_2.windows.csv.gz	4	1125	51743	12413
VIRSorter_H_NODE_3462_length_10030_cov_62_699081-cat_2	VIRSorter_H_NODE_3462_length_10030_cov_62_699081-cat_2.windows.csv.gz	2	1513	10030	3655
VIRSorter_H_NODE_3470_length_10016_cov_70_967337-cat_2	VIRSorter_H_NODE_3470_length_10016_cov_70_967337-cat_2.windows.csv.gz	4	2464	10016	5360
VIRSorter_H_NODE_3471_length_10013_cov_10_552094-cat_2	VIRSorter_H_NODE_3471_length_10013_cov_10_552094-cat_2.windows.csv.gz	0	0	10013	1396
VIRSorter_H_NODE_3472_length_10012_cov_13_258270-cat_2	VIRSorter_H_NODE_3472_length_10012_cov_13_258270-cat_2.windows.csv.gz	0	0	10012	1241
VIRSorter_H_NODE_3474_length_10010_cov_34_538399-cat_2	VIRSorter_H_NODE_3474_length_10010_cov_34_538399-cat_2.windows.csv.gz	0	0	10010	3494
VIRSorter_H_NODE_3475_length_10005_cov_49_410812-cat_2	VIRSorter_H_NODE_3475_length_10005_cov_49_410812-cat_2.windows.csv.gz	1	4589	10005	4085
VIRSorter_H_NODE_348_length_51509_cov_41_751567-cat_2	VIRSorter_H_NODE_348_length_51509_cov_41_751567-cat_2.windows.csv.gz	0	0	51509	24519
VIRSorter_H_NODE_351_length_51291_cov_88_520503-cat_2	VIRSorter_H_NODE_351_length_51291_cov_88_520503-cat_2.windows.csv.gz	3	1618	51291	32863
VIRSorter_H_NODE_36_length_159041_cov_34_012183-cat_2	VIRSorter_H_NODE_36_length_159041_cov_34_012183-cat_2.windows.csv.gz	1	13	159041	47541
VIRSorter_H_NODE_361_length_50137_cov_50_961388-cat_2	VIRSorter_H_NODE_361_length_50137_cov_50_961388-cat_2.windows.csv.gz	0	0	50137	26309
VIRSorter_H_NODE_366_length_49701_cov_22_836325-cat_2	VIRSorter_H_NODE_366_length_49701_cov_22_836325-cat_2.windows.csv.gz	0	0	49701	12009
VIRSorter_H_NODE_368_length_49541_cov_61_097341-cat_2	VIRSorter_H_NODE_368_length_49541_cov_61_097341-cat_2.windows.csv.gz	0	0	49541	28061
VIRSorter_H_NODE_372_length_49017_cov_16_462303-cat_2	VIRSorter_H_NODE_372_length_49017_cov_16_462303-cat_2.windows.csv.gz	1	325	49017	8355
VIRSorter_H_NODE_373_length_48982_cov_91_396500-cat_2	VIRSorter_H_NODE_373_length_48982_cov_91_396500-cat_2.windows.csv.gz	0	0	48982	118441
VIRSorter_H_NODE_374_length_48903_cov_24_304043-cat_2	VIRSorter_H_NODE_374_length_48903_cov_24_304043-cat_2.windows.csv.gz	0	0	48903	12290
VIRSorter_H_NODE_375_length_48750_cov_40_731814-cat_2	VIRSorter_H_NODE_375_length_48750_cov_40_731814-cat_2.windows.csv.gz	0	0	48750	17637
VIRSorter_H_NODE_376_length_48667_cov_17_699732-cat_2	VIRSorter_H_NODE_376_length_48667_cov_17_699732-cat_2.windows.csv.gz	0	0	48667	7669
VIRSorter_H_NODE_379_length_48519_cov_70_159964-cat_1	VIRSorter_H_NODE_379_length_48519_cov_70_159964-cat_1.windows.csv.gz	13	11509	48519	22393
VIRSorter_H_NODE_380_length_48471_cov_75_593310-cat_2	VIRSorter_H_NODE_380_length_48471_cov_75_593310-cat_2.windows.csv.gz	5	4062	48471	55139
VIRSorter_H_NODE_385_length_48115_cov_10_356714-cat_2	VIRSorter_H_NODE_385_length_48115_cov_10_356714-cat_2.windows.csv.gz	0	0	48115	4497
VIRSorter_H_NODE_388_length_47881_cov_82_573250-cat_1	VIRSorter_H_NODE_388_length_47881_cov_82_573250-cat_1.windows.csv.gz	0	0	47881	77828
VIRSorter_H_NODE_393_length_47769_cov_80_077432-cat_1	VIRSorter_H_NODE_393_length_47769_cov_80_077432-cat_1.windows.csv.gz	7	8687	47769	57535
VIRSorter_H_NODE_394_length_47597_cov_49_211902-cat_2	VIRSorter_H_NODE_394_length_47597_cov_49_211902-cat_2.windows.csv.gz	1	323	47597	21973
VIRSorter_H_NODE_398_length_47196_cov_47_112494-cat_1	VIRSorter_H_NODE_398_length_47196_cov_47_112494-cat_1.windows.csv.gz	0	0	47196	20634
VIRSorter_H_NODE_400_length_47141_cov_42_747458-cat_2	VIRSorter_H_NODE_400_length_47141_cov_42_747458-cat_2.windows.csv.gz	7	3125	47141	30020
VIRSorter_H_NODE_403_length_46858_cov_47_544885-cat_2	VIRSorter_H_NODE_403_length_46858_cov_47_544885-cat_2.windows.csv.gz	5	1996	46858	35880
VIRSorter_H_NODE_404_length_46797_cov_45_328327-cat_2	VIRSorter_H_NODE_404_length_46797_cov_45_328327-cat_2.windows.csv.gz	0	0	46797	19874
VIRSorter_H_NODE_406_length_46535_cov_21_237825-cat_2	VIRSorter_H_NODE_406_length_46535_cov_21_237825-cat_2.windows.csv.gz	0	0	46535	8877
VIRSorter_H_NODE_410_length_46266_cov_12_108303-cat_2	VIRSorter_H_NODE_410_length_46266_cov_12_108303-cat_2.windows.csv.gz	0	0	46266	5120
VIRSorter_H_NODE_415_length_45761_cov_26_984091-cat_2	VIRSorter_H_NODE_415_length_45761_cov_26_984091-cat_2.windows.csv.gz	0	0	45761	11814
VIRSorter_H_NODE_416_length_45637_cov_53_902900-cat_2	VIRSorter_H_NODE_416_length_45637_cov_53_902900-cat_2.windows.csv.gz	0	0	45637	29534
VIRSorter_H_NODE_421_length_45565_cov_13_285906-cat_1	VIRSorter_H_NODE_421_length_45565_cov_13_285906-cat_1.windows.csv.gz	0	0	45565	7489
VIRSorter_H_NODE_423_length_45514_cov_52_452971-cat_2	VIRSorter_H_NODE_423_length_45514_cov_52_452971-cat_2.windows.csv.gz	2	578	45514	32945
VIRSorter_H_NODE_427_length_45371_cov_65_573645-cat_2	VIRSorter_H_NODE_427_length_45371_cov_65_573645-cat_2.windows.csv.gz	7	4977	45371	28905
VIRSorter_H_NODE_43_length_146705_cov_49_466359-cat_2	VIRSorter_H_NODE_43_length_146705_cov_49_466359-cat_2.windows.csv.gz	0	0	146705	66759
VIRSorter_H_NODE_437_length_44642_cov_79_583556-cat_2	VIRSorter_H_NODE_437_length_44642_cov_79_583556-cat_2.windows.csv.gz	0	0	44642	16116
VIRSorter_H_NODE_440_length_44341_cov_23_538268-cat_2	VIRSorter_H_NODE_440_length_44341_cov_23_538268-cat_2.windows.csv.gz	0	0	44341	14429
VIRSorter_H_NODE_441_length_44276_cov_12_549752-cat_2	VIRSorter_H_NODE_441_length_44276_cov_12_549752-cat_2.windows.csv.gz	0	0	44276	5150
VIRSorter_H_NODE_443_length_44161_cov_40_480765-cat_1	VIRSorter_H_NODE_443_length_44161_cov_40_480765-cat_1.windows.csv.gz	0	0	44161	33064
VIRSorter_H_NODE_444_length_44008_cov_84_800119-cat_2	VIRSorter_H_NODE_444_length_44008_cov_84_800119-cat_2.windows.csv.gz	6	9533	44008	45388
VIRSorter_H_NODE_449_length_43720_cov_32_466015-cat_2	VIRSorter_H_NODE_449_length_43720_cov_32_466015-cat_2.windows.csv.gz	2	364	43720	15268
VIRSorter_H_NODE_450_length_43711_cov_57_138032-circular-cat_2	VIRSorter_H_NODE_450_length_43711_cov_57_138032-circular-cat_2.windows.csv.gz	0	0	43648	25028
VIRSorter_H_NODE_452_length_43555_cov_66_094455-cat_2	VIRSorter_H_NODE_452_length_43555_cov_66_094455-cat_2.windows.csv.gz	0	0	43555	38171
VIRSorter_H_NODE_454_length_43257_cov_78_514792-cat_2	VIRSorter_H_NODE_454_length_43257_cov_78_514792-cat_2.windows.csv.gz	3	3771	43257	160772
VIRSorter_H_NODE_457_length_43165_cov_10_436916-cat_2	VIRSorter_H_NODE_457_length_43165_cov_10_436916-cat_2.windows.csv.gz	0	0	43165	4220
VIRSorter_H_NODE_459_length_43114_cov_41_143136-cat_2	VIRSorter_H_NODE_459_length_43114_cov_41_143136-cat_2.windows.csv.gz	1	306	43114	23771
VIRSorter_H_NODE_460_length_42984_cov_58_963483-cat_1	VIRSorter_H_NODE_460_length_42984_cov_58_963483-cat_1.windows.csv.gz	5	3025	42984	52179
VIRSorter_H_NODE_461_length_42942_cov_42_646736-cat_2	VIRSorter_H_NODE_461_length_42942_cov_42_646736-cat_2.windows.csv.gz	8	7653	42942	17725
VIRSorter_H_NODE_463_length_42846_cov_60_361525-cat_2	VIRSorter_H_NODE_463_length_42846_cov_60_361525-cat_2.windows.csv.gz	2	669	42846	36666
VIRSorter_H_NODE_465_length_42794_cov_24_244170-cat_2	VIRSorter_H_NODE_465_length_42794_cov_24_244170-cat_2.windows.csv.gz	0	0	42794	11444
VIRSorter_H_NODE_467_length_42726_cov_33_205826-cat_1	VIRSorter_H_NODE_467_length_42726_cov_33_205826-cat_1.windows.csv.gz	0	0	42726	15300
VIRSorter_H_NODE_468_length_42690_cov_68_370721-cat_2	VIRSorter_H_NODE_468_length_42690_cov_68_370721-cat_2.windows.csv.gz	1	301	42690	33292
VIRSorter_H_NODE_469_length_42649_cov_39_594351-cat_2	VIRSorter_H_NODE_469_length_42649_cov_39_594351-cat_2.windows.csv.gz	0	0	42649	14331
VIRSorter_H_NODE_47_length_140137_cov_42_958667-cat_2	VIRSorter_H_NODE_47_length_140137_cov_42_958667-cat_2.windows.csv.gz	1	282	140137	52248
VIRSorter_H_NODE_471_length_42582_cov_67_663479-cat_2	VIRSorter_H_NODE_471_length_42582_cov_67_663479-cat_2.windows.csv.gz	0	0	42582	26435
VIRSorter_H_NODE_476_length_42303_cov_63_880027-cat_2	VIRSorter_H_NODE_476_length_42303_cov_63_880027-cat_2.windows.csv.gz	6	3055	42303	38331
VIRSorter_H_NODE_477_length_42289_cov_25_278236-cat_1	VIRSorter_H_NODE_477_length_42289_cov_25_278236-cat_1.windows.csv.gz	0	0	42289	14202
VIRSorter_H_NODE_478_length_42218_cov_64_197667-cat_2	VIRSorter_H_NODE_478_length_42218_cov_64_197667-cat_2.windows.csv.gz	0	0	42218	26385
VIRSorter_H_NODE_48_length_140112_cov_58_638461-cat_2	VIRSorter_H_NODE_48_length_140112_cov_58_638461-cat_2.windows.csv.gz	4	1580	140112	89096
VIRSorter_H_NODE_481_length_42129_cov_14_474954-cat_2	VIRSorter_H_NODE_481_length_42129_cov_14_474954-cat_2.windows.csv.gz	0	0	42129	5796
VIRSorter_H_NODE_482_length_42094_cov_18_519694-cat_2	VIRSorter_H_NODE_482_length_42094_cov_18_519694-cat_2.windows.csv.gz	1	265	42094	7516
VIRSorter_H_NODE_484_length_41950_cov_79_308347-cat_2	VIRSorter_H_NODE_484_length_41950_cov_79_308347-cat_2.windows.csv.gz	1	76	41950	53348
VIRSorter_H_NODE_488_length_41803_cov_72_007390-cat_1	VIRSorter_H_NODE_488_length_41803_cov_72_007390-cat_1.windows.csv.gz	5	7726	41803	25166
VIRSorter_H_NODE_490_length_41726_cov_77_909517-cat_2	VIRSorter_H_NODE_490_length_41726_cov_77_909517-cat_2.windows.csv.gz	5	3386	41726	35929
VIRSorter_H_NODE_491_length_41722_cov_43_802693-cat_2	VIRSorter_H_NODE_491_length_41722_cov_43_802693-cat_2.windows.csv.gz	0	0	41722	20904
VIRSorter_H_NODE_492_length_41692_cov_30_665079-cat_1	VIRSorter_H_NODE_492_length_41692_cov_30_665079-cat_1.windows.csv.gz	0	0	41692	11134
VIRSorter_H_NODE_493_length_41530_cov_58_397628-cat_2	VIRSorter_H_NODE_493_length_41530_cov_58_397628-cat_2.windows.csv.gz	0	0	41530	50719
VIRSorter_H_NODE_499_length_41262_cov_40_178631-cat_2	VIRSorter_H_NODE_499_length_41262_cov_40_178631-cat_2.windows.csv.gz	5	2303	41262	17800
VIRSorter_H_NODE_502_length_40964_cov_28_131156-cat_2	VIRSorter_H_NODE_502_length_40964_cov_28_131156-cat_2.windows.csv.gz	3	1626	40964	42641
VIRSorter_H_NODE_504_length_40933_cov_54_392785-cat_1	VIRSorter_H_NODE_504_length_40933_cov_54_392785-cat_1.windows.csv.gz	1	282	40933	23015
VIRSorter_H_NODE_505_length_40775_cov_42_168815-cat_2	VIRSorter_H_NODE_505_length_40775_cov_42_168815-cat_2.windows.csv.gz	1	312	40775	17339
VIRSorter_H_NODE_506_length_40739_cov_54_384862-cat_2	VIRSorter_H_NODE_506_length_40739_cov_54_384862-cat_2.windows.csv.gz	1	711	40739	29122
VIRSorter_H_NODE_507_length_40717_cov_52_959424-circular-cat_2	VIRSorter_H_NODE_507_length_40717_cov_52_959424-circular-cat_2.windows.csv.gz	7	2910	40590	24767
VIRSorter_H_NODE_508_length_40707_cov_76_805964-cat_2	VIRSorter_H_NODE_508_length_40707_cov_76_805964-cat_2.windows.csv.gz	5	2848	40707	41665
VIRSorter_H_NODE_509_length_40687_cov_80_096696-cat_2	VIRSorter_H_NODE_509_length_40687_cov_80_096696-cat_2.windows.csv.gz	7	5499	40687	42277
VIRSorter_H_NODE_512_length_40456_cov_52_250564-cat_1	VIRSorter_H_NODE_512_length_40456_cov_52_250564-cat_1.windows.csv.gz	1	183	40456	19998
VIRSorter_H_NODE_519_length_40259_cov_61_372521-cat_2	VIRSorter_H_NODE_519_length_40259_cov_61_372521-cat_2.windows.csv.gz	1	8012	40259	24290
VIRSorter_H_NODE_52_length_136012_cov_15_501520-cat_2	VIRSorter_H_NODE_52_length_136012_cov_15_501520-cat_2.windows.csv.gz	0	0	136012	18576
VIRSorter_H_NODE_521_length_40159_cov_38_239633-cat_1	VIRSorter_H_NODE_521_length_40159_cov_38_239633-cat_1.windows.csv.gz	0	0	40159	18784
VIRSorter_H_NODE_523_length_40105_cov_45_135675-cat_2	VIRSorter_H_NODE_523_length_40105_cov_45_135675-cat_2.windows.csv.gz	3	1110	40105	19476
VIRSorter_H_NODE_525_length_39972_cov_71_898281-circular-cat_2	VIRSorter_H_NODE_525_length_39972_cov_71_898281-circular-cat_2.windows.csv.gz	0	0	39845	115579
VIRSorter_H_NODE_526_length_39958_cov_23_637694-cat_2	VIRSorter_H_NODE_526_length_39958_cov_23_637694-cat_2.windows.csv.gz	1	544	39958	9642
VIRSorter_H_NODE_527_length_39944_cov_67_685536-circular-cat_2	VIRSorter_H_NODE_527_length_39944_cov_67_685536-circular-cat_2.windows.csv.gz	1	288	38885	45530
VIRSorter_H_NODE_528_length_39927_cov_79_578945-cat_2	VIRSorter_H_NODE_528_length_39927_cov_79_578945-cat_2.windows.csv.gz	3	2276	39927	32956
VIRSorter_H_NODE_530_length_39780_cov_38_589438-circular-cat_2	VIRSorter_H_NODE_530_length_39780_cov_38_589438-circular-cat_2.windows.csv.gz	1	2111	34688	12115
VIRSorter_H_NODE_531_length_39720_cov_51_032733-circular-cat_1	VIRSorter_H_NODE_531_length_39720_cov_51_032733-circular-cat_1.windows.csv.gz	0	0	39675	18902
VIRSorter_H_NODE_533_length_39681_cov_29_147697-cat_2	VIRSorter_H_NODE_533_length_39681_cov_29_147697-cat_2.windows.csv.gz	0	0	39681	10273
VIRSorter_H_NODE_539_length_39504_cov_21_783224-cat_2	VIRSorter_H_NODE_539_length_39504_cov_21_783224-cat_2.windows.csv.gz	1	222	39504	12481
VIRSorter_H_NODE_54_length_134593_cov_78_915406_gene_1_gene_40-0-43874-cat_5	VIRSorter_H_NODE_54_length_134593_cov_78_915406_gene_1_gene_40-0-43874-cat_5.windows.csv.gz	6	2747	43874	64863
VIRSorter_H_NODE_54_length_134593_cov_78_915406_gene_57_gene_174-56477-134643-cat_5	VIRSorter_H_NODE_54_length_134593_cov_78_915406_gene_57_gene_174-56477-134643-cat_5.windows.csv.gz	8	3626	78116	172468
VIRSorter_H_NODE_541_length_39450_cov_12_965313-cat_2	VIRSorter_H_NODE_541_length_39450_cov_12_965313-cat_2.windows.csv.gz	0	0	39450	4560
VIRSorter_H_NODE_544_length_39281_cov_53_712775-cat_1	VIRSorter_H_NODE_544_length_39281_cov_53_712775-cat_1.windows.csv.gz	0	0	39281	23926
VIRSorter_H_NODE_545_length_39272_cov_13_230298-cat_2	VIRSorter_H_NODE_545_length_39272_cov_13_230298-cat_2.windows.csv.gz	0	0	39272	4985
VIRSorter_H_NODE_548_length_39064_cov_83_763156-circular-cat_2	VIRSorter_H_NODE_548_length_39064_cov_83_763156-circular-cat_2.windows.csv.gz	5	8232	38937	138401
VIRSorter_H_NODE_549_length_39011_cov_60_826998-cat_2	VIRSorter_H_NODE_549_length_39011_cov_60_826998-cat_2.windows.csv.gz	3	913	39011	71317
VIRSorter_H_NODE_550_length_39002_cov_65_318302-cat_1	VIRSorter_H_NODE_550_length_39002_cov_65_318302-cat_1.windows.csv.gz	0	0	39002	31238
VIRSorter_H_NODE_551_length_38982_cov_73_795213-cat_2	VIRSorter_H_NODE_551_length_38982_cov_73_795213-cat_2.windows.csv.gz	9	10227	38982	26579
VIRSorter_H_NODE_553_length_38906_cov_20_803760-cat_2	VIRSorter_H_NODE_553_length_38906_cov_20_803760-cat_2.windows.csv.gz	0	0	38906	8831
VIRSorter_H_NODE_555_length_38782_cov_33_412288-cat_1	VIRSorter_H_NODE_555_length_38782_cov_33_412288-cat_1.windows.csv.gz	0	0	38782	29265
VIRSorter_H_NODE_556_length_38761_cov_30_042476-cat_2	VIRSorter_H_NODE_556_length_38761_cov_30_042476-cat_2.windows.csv.gz	2	16652	38761	4826
VIRSorter_H_NODE_558_length_38623_cov_26_716464-cat_2	VIRSorter_H_NODE_558_length_38623_cov_26_716464-cat_2.windows.csv.gz	0	0	38623	12721
VIRSorter_H_NODE_559_length_38440_cov_38_790880-circular-cat_2	VIRSorter_H_NODE_559_length_38440_cov_38_790880-circular-cat_2.windows.csv.gz	0	0	38313	12498
VIRSorter_H_NODE_56_length_133522_cov_25_966678-cat_2	VIRSorter_H_NODE_56_length_133522_cov_25_966678-cat_2.windows.csv.gz	0	0	133522	30660
VIRSorter_H_NODE_560_length_38315_cov_11_885488-cat_2	VIRSorter_H_NODE_560_length_38315_cov_11_885488-cat_2.windows.csv.gz	0	0	38315	4139
VIRSorter_H_NODE_562_length_38170_cov_33_972820-cat_2	VIRSorter_H_NODE_562_length_38170_cov_33_972820-cat_2.windows.csv.gz	1	1512	38170	11463
VIRSorter_H_NODE_564_length_38084_cov_35_538214-cat_1	VIRSorter_H_NODE_564_length_38084_cov_35_538214-cat_1.windows.csv.gz	0	0	38084	12015
VIRSorter_H_NODE_565_length_37988_cov_44_687726-cat_1	VIRSorter_H_NODE_565_length_37988_cov_44_687726-cat_1.windows.csv.gz	0	0	37988	14752
VIRSorter_H_NODE_567_length_37866_cov_39_053738-cat_2	VIRSorter_H_NODE_567_length_37866_cov_39_053738-cat_2.windows.csv.gz	4	1433	37866	15396
VIRSorter_H_NODE_573_length_37707_cov_18_365035-cat_2	VIRSorter_H_NODE_573_length_37707_cov_18_365035-cat_2.windows.csv.gz	0	0	37707	6231
VIRSorter_H_NODE_576_length_37503_cov_25_122405-cat_2	VIRSorter_H_NODE_576_length_37503_cov_25_122405-cat_2.windows.csv.gz	0	0	37503	9068
VIRSorter_H_NODE_577_length_37469_cov_49_035456-cat_2	VIRSorter_H_NODE_577_length_37469_cov_49_035456-cat_2.windows.csv.gz	5	1937	37469	27049
VIRSorter_H_NODE_579_length_37333_cov_17_541364-cat_1	VIRSorter_H_NODE_579_length_37333_cov_17_541364-cat_1.windows.csv.gz	0	0	37333	5686
VIRSorter_H_NODE_58_length_128728_cov_41_797319-cat_2	VIRSorter_H_NODE_58_length_128728_cov_41_797319-cat_2.windows.csv.gz	3	2011	128728	47398
VIRSorter_H_NODE_580_length_37324_cov_21_448880-cat_2	VIRSorter_H_NODE_580_length_37324_cov_21_448880-cat_2.windows.csv.gz	2	876	37324	13473
VIRSorter_H_NODE_589_length_37011_cov_31_283754-cat_2	VIRSorter_H_NODE_589_length_37011_cov_31_283754-cat_2.windows.csv.gz	0	0	37011	10365
VIRSorter_H_NODE_591_length_37006_cov_20_221888-cat_1	VIRSorter_H_NODE_591_length_37006_cov_20_221888-cat_1.windows.csv.gz	1	2	37006	6249
VIRSorter_H_NODE_593_length_36916_cov_32_267064-cat_2	VIRSorter_H_NODE_593_length_36916_cov_32_267064-cat_2.windows.csv.gz	0	0	36916	11412
VIRSorter_H_NODE_594_length_36913_cov_33_343799-cat_2	VIRSorter_H_NODE_594_length_36913_cov_33_343799-cat_2.windows.csv.gz	0	0	36913	11028
VIRSorter_H_NODE_595_length_36898_cov_79_416605-cat_2	VIRSorter_H_NODE_595_length_36898_cov_79_416605-cat_2.windows.csv.gz	12	11536	36898	26016
VIRSorter_H_NODE_596_length_36878_cov_18_907703-cat_2	VIRSorter_H_NODE_596_length_36878_cov_18_907703-cat_2.windows.csv.gz	1	121	36878	6665
VIRSorter_H_NODE_597_length_36807_cov_18_810960-cat_2	VIRSorter_H_NODE_597_length_36807_cov_18_810960-cat_2.windows.csv.gz	0	0	36807	6307
VIRSorter_H_NODE_6_length_316126_cov_21_864433-circular-cat_2	VIRSorter_H_NODE_6_length_316126_cov_21_864433-circular-cat_2.windows.csv.gz	0	0	316012	71716
VIRSorter_H_NODE_601_length_36645_cov_20_409442-circular-cat_2	VIRSorter_H_NODE_601_length_36645_cov_20_409442-circular-cat_2.windows.csv.gz	0	0	36518	6533
VIRSorter_H_NODE_603_length_36507_cov_44_758274-circular-cat_2	VIRSorter_H_NODE_603_length_36507_cov_44_758274-circular-cat_2.windows.csv.gz	0	0	36380	13778
VIRSorter_H_NODE_605_length_36489_cov_9_107557-cat_2	VIRSorter_H_NODE_605_length_36489_cov_9_107557-cat_2.windows.csv.gz	0	0	36489	2880
VIRSorter_H_NODE_606_length_36464_cov_41_991249-circular-cat_1	VIRSorter_H_NODE_606_length_36464_cov_41_991249-circular-cat_1.windows.csv.gz	0	0	36337	12983
VIRSorter_H_NODE_607_length_36460_cov_79_901302-cat_1	VIRSorter_H_NODE_607_length_36460_cov_79_901302-cat_1.windows.csv.gz	8	7643	36460	27667
VIRSorter_H_NODE_610_length_36383_cov_63_769942-cat_2	VIRSorter_H_NODE_610_length_36383_cov_63_769942-cat_2.windows.csv.gz	1	363	36383	33143
VIRSorter_H_NODE_617_length_36192_cov_65_455123-circular-cat_2	VIRSorter_H_NODE_617_length_36192_cov_65_455123-circular-cat_2.windows.csv.gz	0	0	35830	24189
VIRSorter_H_NODE_620_length_36079_cov_81_918391-circular-cat_1	VIRSorter_H_NODE_620_length_36079_cov_81_918391-circular-cat_1.windows.csv.gz	2	1223	36052	162506
VIRSorter_H_NODE_621_length_36037_cov_80_812225-cat_1	VIRSorter_H_NODE_621_length_36037_cov_80_812225-cat_1.windows.csv.gz	10	10832	36037	22820
VIRSorter_H_NODE_625_length_35987_cov_70_864473-cat_2	VIRSorter_H_NODE_625_length_35987_cov_70_864473-cat_2.windows.csv.gz	1	898	35987	32781
VIRSorter_H_NODE_628_length_35875_cov_11_180066-cat_2	VIRSorter_H_NODE_628_length_35875_cov_11_180066-cat_2.windows.csv.gz	0	0	35875	3688
VIRSorter_H_NODE_629_length_35854_cov_83_942117-cat_2	VIRSorter_H_NODE_629_length_35854_cov_83_942117-cat_2.windows.csv.gz	4	7704	35854	45421
VIRSorter_H_NODE_631_length_35788_cov_12_802473-cat_2	VIRSorter_H_NODE_631_length_35788_cov_12_802473-cat_2.windows.csv.gz	0	0	35788	4853
VIRSorter_H_NODE_632_length_35764_cov_29_271375-cat_2	VIRSorter_H_NODE_632_length_35764_cov_29_271375-cat_2.windows.csv.gz	0	0	35764	9989
VIRSorter_H_NODE_633_length_35762_cov_64_626799-circular-cat_2	VIRSorter_H_NODE_633_length_35762_cov_64_626799-circular-cat_2.windows.csv.gz	0	0	35635	24654
VIRSorter_H_NODE_635_length_35730_cov_70_867427-cat_2	VIRSorter_H_NODE_635_length_35730_cov_70_867427-cat_2.windows.csv.gz	0	0	35730	27152
VIRSorter_H_NODE_636_length_35666_cov_12_650947-cat_2	VIRSorter_H_NODE_636_length_35666_cov_12_650947-cat_2.windows.csv.gz	0	0	35666	4158
VIRSorter_H_NODE_637_length_35607_cov_43_695660-cat_1	VIRSorter_H_NODE_637_length_35607_cov_43_695660-cat_1.windows.csv.gz	1	408	35607	25069
VIRSorter_H_NODE_638_length_35488_cov_27_168434-cat_2	VIRSorter_H_NODE_638_length_35488_cov_27_168434-cat_2.windows.csv.gz	0	0	35488	10315
VIRSorter_H_NODE_64_length_120038_cov_27_884222-cat_2	VIRSorter_H_NODE_64_length_120038_cov_27_884222-cat_2.windows.csv.gz	1	866	120038	29375
VIRSorter_H_NODE_640_length_35443_cov_15_041369-cat_2	VIRSorter_H_NODE_640_length_35443_cov_15_041369-cat_2.windows.csv.gz	1	136	35443	5274
VIRSorter_H_NODE_642_length_35374_cov_53_849973-cat_2	VIRSorter_H_NODE_642_length_35374_cov_53_849973-cat_2.windows.csv.gz	4	2670	35374	22123
VIRSorter_H_NODE_644_length_35362_cov_59_735434-cat_2	VIRSorter_H_NODE_644_length_35362_cov_59_735434-cat_2.windows.csv.gz	0	0	35362	20160
VIRSorter_H_NODE_645_length_35360_cov_23_766526-cat_2	VIRSorter_H_NODE_645_length_35360_cov_23_766526-cat_2.windows.csv.gz	0	0	35360	8791
VIRSorter_H_NODE_646_length_35337_cov_52_718574-cat_2	VIRSorter_H_NODE_646_length_35337_cov_52_718574-cat_2.windows.csv.gz	4	1735	35337	20197
VIRSorter_H_NODE_651_length_35051_cov_21_549250-cat_2	VIRSorter_H_NODE_651_length_35051_cov_21_549250-cat_2.windows.csv.gz	0	0	35051	8722
VIRSorter_H_NODE_653_length_34952_cov_41_741795-cat_2	VIRSorter_H_NODE_653_length_34952_cov_41_741795-cat_2.windows.csv.gz	0	0	34952	12649
VIRSorter_H_NODE_655_length_34871_cov_44_647536-cat_2	VIRSorter_H_NODE_655_length_34871_cov_44_647536-cat_2.windows.csv.gz	2	590	34871	31053
VIRSorter_H_NODE_659_length_34684_cov_15_149376-cat_2	VIRSorter_H_NODE_659_length_34684_cov_15_149376-cat_2.windows.csv.gz	0	0	34684	5143
VIRSorter_H_NODE_663_length_34604_cov_19_425153-cat_2	VIRSorter_H_NODE_663_length_34604_cov_19_425153-cat_2.windows.csv.gz	0	0	34604	6458
VIRSorter_H_NODE_664_length_34594_cov_48_471233-circular-cat_1	VIRSorter_H_NODE_664_length_34594_cov_48_471233-circular-cat_1.windows.csv.gz	2	707	34467	18604
